Year,Month,Day,Hour,Minute,Temperature,GHI,DNI
2019,3,24,10,0,34.3,732,377
2019,3,24,11,0,35.7,839,427
2019,3,24,12,0,36.5,640,107
2019,3,24,13,0,37,428,5
2019,3,24,14,0,36.9,758,405
2019,3,24,15,0,35.8,365,22
2019,3,24,16,0,34.1,447,451
2019,3,24,17,0,31.7,207,246
2019,3,24,18,0,29.2,12,8
2019,3,24,19,0,27.9,0,0
2019,3,24,20,0,27,0,0
2019,3,24,21,0,26.5,0,0
2019,3,24,22,0,26.2,0,0
2019,3,24,23,0,26,0,0
2019,3,25,0,0,25.7,0,0
2019,3,25,1,0,25.5,0,0
2019,3,25,2,0,25.3,0,0
2019,3,25,3,0,25.2,0,0
2019,3,25,4,0,25,0,0
2019,3,25,5,0,24.8,0,0
2019,3,25,6,0,25.4,0,0
2019,3,25,7,0,27.6,122,112
2019,3,25,8,0,30.2,356,312
2019,3,25,9,0,32.9,581,442
2019,3,25,10,0,34.6,758,458
2019,3,25,11,0,35.8,885,521
2019,3,25,12,0,36.6,910,306
2019,3,25,13,0,36.5,920,444
2019,3,25,14,0,35.9,826,583
2019,3,25,15,0,34.6,399,33
2019,3,25,16,0,33,442,394
2019,3,25,17,0,30.8,205,207
2019,3,25,18,0,28.7,10,5
2019,3,25,19,0,27.5,0,0
2019,3,25,20,0,26.8,0,0
2019,3,25,21,0,26.5,0,0
2019,3,25,22,0,26.2,0,0
2019,3,25,23,0,25.9,0,0
2019,3,26,0,0,25.7,0,0
2019,3,26,1,0,25.4,0,0
2019,3,26,2,0,25.3,0,0
2019,3,26,3,0,25.2,0,0
2019,3,26,4,0,25.1,0,0
2019,3,26,5,0,25,0,0
2019,3,26,6,0,25.3,0,0
2019,3,26,7,0,27,128,104
2019,3,26,8,0,29.5,132,0
2019,3,26,9,0,32,390,40
2019,3,26,10,0,34.1,427,15
2019,3,26,11,0,35.5,748,131
2019,3,26,12,0,36,452,5
2019,3,26,13,0,36.3,700,109
2019,3,26,14,0,35.7,691,141
2019,3,26,15,0,34.7,643,443
2019,3,26,16,0,33.1,427,323
2019,3,26,17,0,30.9,192,152
2019,3,26,18,0,28.9,8,3
2019,3,26,19,0,27.6,0,0
2019,3,26,20,0,26.9,0,0
2019,3,26,21,0,26.5,0,0
2019,3,26,22,0,26.3,0,0
2019,3,26,23,0,26.1,0,0
2019,3,27,0,0,25.8,0,0
2019,3,27,1,0,25.6,0,0
2019,3,27,2,0,25.4,0,0
2019,3,27,3,0,25.3,0,0
2019,3,27,4,0,25.2,0,0
2019,3,27,5,0,25.2,0,0
2019,3,27,6,0,25.5,0,0
2019,3,27,7,0,27,119,72
2019,3,27,8,0,29.1,185,2
2019,3,27,9,0,31.2,557,139
2019,3,27,10,0,33.1,539,56
2019,3,27,11,0,34.4,872,468
2019,3,27,12,0,35.3,919,308
2019,3,27,13,0,35.7,334,1
2019,3,27,14,0,35.5,300,0
2019,3,27,15,0,34.4,634,403
2019,3,27,16,0,32.7,288,15
2019,3,27,17,0,30.4,184,126
2019,3,27,18,0,28.3,6,2
2019,3,27,19,0,27.3,0,0
2019,3,27,20,0,26.6,0,0
2019,3,27,21,0,26.3,0,0
2019,3,27,22,0,26.1,0,0
2019,3,27,23,0,25.9,0,0
2019,3,28,0,0,25.8,0,0
2019,3,28,1,0,25.6,0,0
2019,3,28,2,0,25.4,0,0
2019,3,28,3,0,25.2,0,0
2019,3,28,4,0,25.1,0,0
2019,3,28,5,0,25,0,0
2019,3,28,6,0,25.3,0,0
2019,3,28,7,0,26.6,93,36
2019,3,28,8,0,28.2,325,134
2019,3,28,9,0,29.8,196,0
2019,3,28,10,0,31.1,209,0
2019,3,28,11,0,32.3,198,0
2019,3,28,12,0,33,248,0
2019,3,28,13,0,33.2,130,0
2019,3,28,14,0,32.8,111,0
2019,3,28,15,0,32,165,0
2019,3,28,16,0,30.7,171,0
2019,3,28,17,0,29.1,17,0
2019,3,28,18,0,27.6,6,2
2019,3,28,19,0,26.7,0,0
2019,3,28,20,0,26.3,0,0
2019,3,28,21,0,26.2,0,0
2019,3,28,22,0,26.1,0,0
2019,3,28,23,0,26,0,0
2019,3,29,0,0,25.9,0,0
2019,3,29,1,0,25.6,0,0
2019,3,29,2,0,25.3,0,0
2019,3,29,3,0,25.1,0,0
2019,3,29,4,0,25,0,0
2019,3,29,5,0,25,0,0
2019,3,29,6,0,25,0,0
2019,3,29,7,0,25.8,119,76
2019,3,29,8,0,27.1,104,0
2019,3,29,9,0,28.5,257,1
2019,3,29,10,0,29.8,295,1
2019,3,29,11,0,31.1,146,0
2019,3,29,12,0,32.4,188,0
2019,3,29,13,0,33.2,374,1
2019,3,29,14,0,33.5,251,3
2019,3,29,15,0,33,471,72
2019,3,29,16,0,31.7,290,56
2019,3,29,17,0,29.9,75,0
2019,3,29,18,0,28.2,11,9
2019,3,29,19,0,27.2,0,0
2019,3,29,20,0,26.5,0,0
2019,3,29,21,0,26.2,0,0
2019,3,29,22,0,26,0,0
2019,3,29,23,0,25.7,0,0
2019,3,30,0,0,25.5,0,0
2019,3,30,1,0,25.3,0,0
2019,3,30,2,0,25.2,0,0
2019,3,30,3,0,25,0,0
2019,3,30,4,0,24.9,0,0
2019,3,30,5,0,24.8,0,0
2019,3,30,6,0,25.2,0,0
2019,3,30,7,0,27,140,147
2019,3,30,8,0,29.1,240,13
2019,3,30,9,0,31.2,591,337
2019,3,30,10,0,32.7,778,526
2019,3,30,11,0,34,904,590
2019,3,30,12,0,34.6,759,256
2019,3,30,13,0,34.5,490,21
2019,3,30,14,0,33.9,635,123
2019,3,30,15,0,32.9,307,3
2019,3,30,16,0,31.5,439,401
2019,3,30,17,0,29.8,203,214
2019,3,30,18,0,28.2,11,8
2019,3,30,19,0,27.4,0,0
2019,3,30,20,0,26.8,0,0
2019,3,30,21,0,26.4,0,0
2019,3,30,22,0,26,0,0
2019,3,30,23,0,25.8,0,0
2019,3,31,0,0,25.6,0,0
2019,3,31,1,0,25.4,0,0
2019,3,31,2,0,25.4,0,0
2019,3,31,3,0,25.3,0,0
2019,3,31,4,0,25.2,0,0
2019,3,31,5,0,25.1,0,0
2019,3,31,6,0,25.6,0,0
2019,3,31,7,0,27.5,136,109
2019,3,31,8,0,29.8,77,0
2019,3,31,9,0,32.3,595,438
2019,3,31,10,0,34,403,9
2019,3,31,11,0,34.9,698,116
2019,3,31,12,0,35.4,856,230
2019,3,31,13,0,35.2,236,0
2019,3,31,14,0,34.6,808,500
2019,3,31,15,0,33.5,642,438
2019,3,31,16,0,32.2,294,42
2019,3,31,17,0,30.4,195,158
2019,3,31,18,0,28.8,8,2
2019,3,31,19,0,27.7,0,0
2019,3,31,20,0,27.1,0,0
2019,3,31,21,0,26.8,0,0
2019,3,31,22,0,26.6,0,0
2019,3,31,23,0,26.4,0,0
2019,4,1,0,0,26.3,0,0
2019,4,1,1,0,26.1,0,0
2019,4,1,2,0,26,0,0
2019,4,1,3,0,25.9,0,0
2019,4,1,4,0,25.8,0,0
2019,4,1,5,0,25.8,0,0
2019,4,1,6,0,26,0,0
2019,4,1,7,0,27,52,0
2019,4,1,8,0,28.1,113,1
2019,4,1,9,0,29.2,233,5
2019,4,1,10,0,30.2,526,94
2019,4,1,11,0,31.2,461,25
2019,4,1,12,0,31.9,570,101
2019,4,1,13,0,32.1,423,22
2019,4,1,14,0,31.8,731,307
2019,4,1,15,0,31,425,47
2019,4,1,16,0,29.9,144,2
2019,4,1,17,0,28.6,85,2
2019,4,1,18,0,27.5,8,2
2019,4,1,19,0,26.9,0,0
2019,4,1,20,0,26.5,0,0
2019,4,1,21,0,26.3,0,0
2019,4,1,22,0,26,0,0
2019,4,1,23,0,25.8,0,0
2019,4,2,0,0,25.7,0,0
2019,4,2,1,0,25.5,0,0
2019,4,2,2,0,25.4,0,0
2019,4,2,3,0,25.3,0,0
2019,4,2,4,0,25.2,0,0
2019,4,2,5,0,25,0,0
2019,4,2,6,0,25.2,0,0
2019,4,2,7,0,26,40,0
2019,4,2,8,0,27.5,138,3
2019,4,2,9,0,29.4,254,9
2019,4,2,10,0,31.3,467,56
2019,4,2,11,0,32.8,599,121
2019,4,2,12,0,33.5,659,204
2019,4,2,13,0,33.7,472,30
2019,4,2,14,0,33.4,323,6
2019,4,2,15,0,32.7,248,5
2019,4,2,16,0,31.4,200,10
2019,4,2,17,0,29.5,57,1
2019,4,2,18,0,27.8,11,10
2019,4,2,19,0,27.1,0,0
2019,4,2,20,0,26.5,0,0
2019,4,2,21,0,26.2,0,0
2019,4,2,22,0,25.9,0,0
2019,4,2,23,0,25.7,0,0
2019,4,3,0,0,25.4,0,0
2019,4,3,1,0,25.2,0,0
2019,4,3,2,0,25,0,0
2019,4,3,3,0,24.7,0,0
2019,4,3,4,0,24.4,0,0
2019,4,3,5,0,24.3,0,0
2019,4,3,6,0,25.1,0,0
2019,4,3,7,0,27.4,158,235
2019,4,3,8,0,30.2,402,493
2019,4,3,9,0,32.6,199,0
2019,4,3,10,0,34.4,364,4
2019,4,3,11,0,35.7,453,12
2019,4,3,12,0,36.5,515,27
2019,4,3,13,0,36.8,735,182
2019,4,3,14,0,36.4,175,0
2019,4,3,15,0,35.3,463,135
2019,4,3,16,0,33.7,455,513
2019,4,3,17,0,31.2,211,295
2019,4,3,18,0,28.9,14,14
2019,4,3,19,0,27.7,0,0
2019,4,3,20,0,26.9,0,0
2019,4,3,21,0,26.5,0,0
2019,4,3,22,0,26.1,0,0
2019,4,3,23,0,25.6,0,0
2019,4,4,0,0,25.1,0,0
2019,4,4,1,0,24.8,0,0
2019,4,4,2,0,24.5,0,0
2019,4,4,3,0,24.2,0,0
2019,4,4,4,0,24,0,0
2019,4,4,5,0,24,0,0
2019,4,4,6,0,24.8,0,0
2019,4,4,7,0,27.5,25,0
2019,4,4,8,0,30.4,410,535
2019,4,4,9,0,32.9,644,667
2019,4,4,10,0,35,840,765
2019,4,4,11,0,36.6,935,619
2019,4,4,12,0,37.6,970,614
2019,4,4,13,0,37.7,935,548
2019,4,4,14,0,37.1,843,675
2019,4,4,15,0,35.8,665,594
2019,4,4,16,0,33.9,441,465
2019,4,4,17,0,31.3,202,255
2019,4,4,18,0,29,11,12
2019,4,4,19,0,27.6,0,0
2019,4,4,20,0,26.8,0,0
2019,4,4,21,0,26.5,0,0
2019,4,4,22,0,26.2,0,0
2019,4,4,23,0,25.8,0,0
2019,4,5,0,0,25.4,0,0
2019,4,5,1,0,25,0,0
2019,4,5,2,0,24.7,0,0
2019,4,5,3,0,24.6,0,0
2019,4,5,4,0,24.5,0,0
2019,4,5,5,0,24.3,0,0
2019,4,5,6,0,25,0,0
2019,4,5,7,0,27,155,180
2019,4,5,8,0,29.9,395,418
2019,4,5,9,0,32.5,625,568
2019,4,5,10,0,34.6,831,736
2019,4,5,11,0,36.1,926,589
2019,4,5,12,0,36.9,962,622
2019,4,5,13,0,37.2,293,1
2019,4,5,14,0,36.8,613,204
2019,4,5,15,0,35.4,147,1
2019,4,5,16,0,33.7,57,0
2019,4,5,17,0,31.5,212,318
2019,4,5,18,0,29.4,14,18
2019,4,5,19,0,27.9,0,0
2019,4,5,20,0,27,0,0
2019,4,5,21,0,26.5,0,0
2019,4,5,22,0,26.2,0,0
2019,4,5,23,0,25.9,0,0
2019,4,6,0,0,25.5,0,0
2019,4,6,1,0,25.2,0,0
2019,4,6,2,0,25,0,0
2019,4,6,3,0,24.8,0,0
2019,4,6,4,0,24.8,0,0
2019,4,6,5,0,24.7,0,0
2019,4,6,6,0,25.4,0,0
2019,4,6,7,0,27.4,159,194
2019,4,6,8,0,30,399,436
2019,4,6,9,0,32.4,629,589
2019,4,6,10,0,34.1,796,587
2019,4,6,11,0,35.3,895,412
2019,4,6,12,0,35.9,937,443
2019,4,6,13,0,35.9,613,100
2019,4,6,14,0,35.2,98,0
2019,4,6,15,0,34.2,279,1
2019,4,6,16,0,32.9,416,210
2019,4,6,17,0,31.1,120,1
2019,4,6,18,0,29,9,5
2019,4,6,19,0,27.7,0,0
2019,4,6,20,0,26.9,0,0
2019,4,6,21,0,26.5,0,0
2019,4,6,22,0,26.1,0,0
2019,4,6,23,0,25.7,0,0
2019,4,7,0,0,25.5,0,0
2019,4,7,1,0,25.2,0,0
2019,4,7,2,0,25,0,0
2019,4,7,3,0,24.8,0,0
2019,4,7,4,0,24.6,0,0
2019,4,7,5,0,24.5,0,0
2019,4,7,6,0,25.2,0,0
2019,4,7,7,0,27.4,151,164
2019,4,7,8,0,30.2,385,384
2019,4,7,9,0,33,609,516
2019,4,7,10,0,35,643,145
2019,4,7,11,0,36.4,817,398
2019,4,7,12,0,37.2,941,487
2019,4,7,13,0,37.3,343,1
2019,4,7,14,0,36.8,501,86
2019,4,7,15,0,35.8,623,357
2019,4,7,16,0,34,432,392
2019,4,7,17,0,31.8,196,208
2019,4,7,18,0,29.5,10,8
2019,4,7,19,0,28.1,0,0
2019,4,7,20,0,27.3,0,0
2019,4,7,21,0,26.8,0,0
2019,4,7,22,0,26.4,0,0
2019,4,7,23,0,26.1,0,0
2019,4,8,0,0,25.8,0,0
2019,4,8,1,0,25.6,0,0
2019,4,8,2,0,25.4,0,0
2019,4,8,3,0,25.2,0,0
2019,4,8,4,0,25.1,0,0
2019,4,8,5,0,25,0,0
2019,4,8,6,0,25.6,0,0
2019,4,8,7,0,27.5,128,5
2019,4,8,8,0,30.4,388,380
2019,4,8,9,0,32.9,400,46
2019,4,8,10,0,34.7,788,567
2019,4,8,11,0,36,900,433
2019,4,8,12,0,36.7,303,0
2019,4,8,13,0,36.7,144,0
2019,4,8,14,0,36,606,151
2019,4,8,15,0,34.8,411,45
2019,4,8,16,0,33.3,303,26
2019,4,8,17,0,31.2,194,192
2019,4,8,18,0,29.2,9,7
2019,4,8,19,0,28,0,0
2019,4,8,20,0,27.3,0,0
2019,4,8,21,0,26.9,0,0
2019,4,8,22,0,26.5,0,0
2019,4,8,23,0,26.2,0,0
2019,4,9,0,0,26,0,0
2019,4,9,1,0,25.8,0,0
2019,4,9,2,0,25.7,0,0
2019,4,9,3,0,25.6,0,0
2019,4,9,4,0,25.5,0,0
2019,4,9,5,0,25.5,0,0
2019,4,9,6,0,25.9,0,0
2019,4,9,7,0,27.5,148,125
2019,4,9,8,0,29.5,366,146
2019,4,9,9,0,31.7,530,198
2019,4,9,10,0,33.8,688,271
2019,4,9,11,0,35.2,318,1
2019,4,9,12,0,35.9,816,290
2019,4,9,13,0,36.1,518,35
2019,4,9,14,0,35.6,356,2
2019,4,9,15,0,34.2,654,543
2019,4,9,16,0,32.7,438,423
2019,4,9,17,0,30.7,202,232
2019,4,9,18,0,28.7,12,9
2019,4,9,19,0,27.7,0,0
2019,4,9,20,0,27,0,0
2019,4,9,21,0,26.7,0,0
2019,4,9,22,0,26.4,0,0
2019,4,9,23,0,26.1,0,0
2019,4,10,0,0,25.9,0,0
2019,4,10,1,0,25.6,0,0
2019,4,10,2,0,25.4,0,0
2019,4,10,3,0,25.3,0,0
2019,4,10,4,0,25.2,0,0
2019,4,10,5,0,25.1,0,0
2019,4,10,6,0,25.5,0,0
2019,4,10,7,0,27,162,84
2019,4,10,8,0,28.9,407,491
2019,4,10,9,0,31,553,336
2019,4,10,10,0,32.8,411,16
2019,4,10,11,0,33.9,851,501
2019,4,10,12,0,34.3,153,0
2019,4,10,13,0,34.1,78,0
2019,4,10,14,0,33.6,174,1
2019,4,10,15,0,32.6,334,31
2019,4,10,16,0,31.4,215,18
2019,4,10,17,0,29.5,150,30
2019,4,10,18,0,27.4,14,41
2019,4,10,19,0,26.6,0,0
2019,4,10,20,0,26,0,0
2019,4,10,21,0,25.6,0,0
2019,4,10,22,0,25.2,0,0
2019,4,10,23,0,24.9,0,0
2019,4,11,0,0,24.8,0,0
2019,4,11,1,0,24.9,0,0
2019,4,11,2,0,24.9,0,0
2019,4,11,3,0,24.8,0,0
2019,4,11,4,0,24.4,0,0
2019,4,11,5,0,24.2,0,0
2019,4,11,6,0,24.9,0,0
2019,4,11,7,0,26.4,118,5
2019,4,11,8,0,28.6,415,541
2019,4,11,9,0,30.4,642,658
2019,4,11,10,0,31.5,366,4
2019,4,11,11,0,32.2,926,703
2019,4,11,12,0,32.5,479,14
2019,4,11,13,0,32.6,565,71
2019,4,11,14,0,32.5,607,122
2019,4,11,15,0,32,656,598
2019,4,11,16,0,31.2,437,483
2019,4,11,17,0,29.5,200,293
2019,4,11,18,0,28.1,12,32
2019,4,11,19,0,27.4,0,0
2019,4,11,20,0,26.9,0,0
2019,4,11,21,0,26.5,0,0
2019,4,11,22,0,26.2,0,0
2019,4,11,23,0,25.7,0,0
2019,4,12,0,0,25.5,0,0
2019,4,12,1,0,25.3,0,0
2019,4,12,2,0,25.1,0,0
2019,4,12,3,0,25,0,0
2019,4,12,4,0,24.9,0,0
2019,4,12,5,0,24.9,0,0
2019,4,12,6,0,25.7,0,0
2019,4,12,7,0,27.7,156,166
2019,4,12,8,0,30,282,51
2019,4,12,9,0,32.3,551,227
2019,4,12,10,0,34.1,780,522
2019,4,12,11,0,35.6,738,150
2019,4,12,12,0,36.6,677,135
2019,4,12,13,0,37.1,839,390
2019,4,12,14,0,36.9,416,10
2019,4,12,15,0,36.2,631,475
2019,4,12,16,0,34.6,385,152
2019,4,12,17,0,32.2,114,0
2019,4,12,18,0,29.8,9,12
2019,4,12,19,0,28.7,0,0
2019,4,12,20,0,27.9,0,0
2019,4,12,21,0,27.3,0,0
2019,4,12,22,0,27,0,0
2019,4,12,23,0,26.7,0,0
2019,4,13,0,0,26.5,0,0
2019,4,13,1,0,26.3,0,0
2019,4,13,2,0,26,0,0
2019,4,13,3,0,25.9,0,0
2019,4,13,4,0,25.6,0,0
2019,4,13,5,0,25.5,0,0
2019,4,13,6,0,26.3,0,0
2019,4,13,7,0,28.2,107,0
2019,4,13,8,0,30.5,379,291
2019,4,13,9,0,32.9,599,419
2019,4,13,10,0,34.4,742,384
2019,4,13,11,0,35.3,649,110
2019,4,13,12,0,35.6,753,96
2019,4,13,13,0,35.2,876,413
2019,4,13,14,0,34.3,769,367
2019,4,13,15,0,33.2,535,74
2019,4,13,16,0,31.6,336,29
2019,4,13,17,0,29.8,169,114
2019,4,13,18,0,28.7,5,4
2019,4,13,19,0,27.9,0,0
2019,4,13,20,0,27.4,0,0
2019,4,13,21,0,27.1,0,0
2019,4,13,22,0,26.9,0,0
2019,4,13,23,0,26.7,0,0
2019,4,14,0,0,26.5,0,0
2019,4,14,1,0,26.4,0,0
2019,4,14,2,0,26.3,0,0
2019,4,14,3,0,26.2,0,0
2019,4,14,4,0,26.2,0,0
2019,4,14,5,0,26.2,0,0
2019,4,14,6,0,26.3,0,0
2019,4,14,7,0,27,119,47
2019,4,14,8,0,27.8,358,166
2019,4,14,9,0,28.5,314,5
2019,4,14,10,0,29.4,143,0
2019,4,14,11,0,30.5,658,96
2019,4,14,12,0,31.4,707,145
2019,4,14,13,0,32,689,167
2019,4,14,14,0,31.9,679,218
2019,4,14,15,0,31.4,617,310
2019,4,14,16,0,30.6,413,194
2019,4,14,17,0,29.2,188,179
2019,4,14,18,0,27.8,8,7
2019,4,14,19,0,27.2,0,0
2019,4,14,20,0,26.7,0,0
2019,4,14,21,0,26.4,0,0
2019,4,14,22,0,26.2,0,0
2019,4,14,23,0,26,0,0
2019,4,15,0,0,25.8,0,0
2019,4,15,1,0,25.6,0,0
2019,4,15,2,0,25.4,0,0
2019,4,15,3,0,25.3,0,0
2019,4,15,4,0,25.2,0,0
2019,4,15,5,0,25.2,0,0
2019,4,15,6,0,25.8,0,0
2019,4,15,7,0,27.4,123,2
2019,4,15,8,0,29.3,280,22
2019,4,15,9,0,30.8,445,110
2019,4,15,10,0,32.2,675,241
2019,4,15,11,0,33.5,664,108
2019,4,15,12,0,34.5,584,57
2019,4,15,13,0,34.7,880,273
2019,4,15,14,0,34.4,668,175
2019,4,15,15,0,33.7,514,73
2019,4,15,16,0,32.6,412,269
2019,4,15,17,0,30.8,181,122
2019,4,15,18,0,29.1,6,2
2019,4,15,19,0,28.4,0,0
2019,4,15,20,0,27.8,0,0
2019,4,15,21,0,27.3,0,0
2019,4,15,22,0,26.9,0,0
2019,4,15,23,0,26.6,0,0
2019,4,16,0,0,26.4,0,0
2019,4,16,1,0,26.2,0,0
2019,4,16,2,0,25.8,0,0
2019,4,16,3,0,25.5,0,0
2019,4,16,4,0,25.3,0,0
2019,4,16,5,0,25.2,0,0
2019,4,16,6,0,26.1,2,0
2019,4,16,7,0,28.2,136,15
2019,4,16,8,0,30.6,342,122
2019,4,16,9,0,32.8,434,108
2019,4,16,10,0,34.1,686,230
2019,4,16,11,0,34.7,729,201
2019,4,16,12,0,34.8,700,138
2019,4,16,13,0,34.6,773,227
2019,4,16,14,0,34,720,252
2019,4,16,15,0,33.3,296,17
2019,4,16,16,0,32.2,107,0
2019,4,16,17,0,30.6,45,0
2019,4,16,18,0,29.1,5,1
2019,4,16,19,0,28.3,0,0
2019,4,16,20,0,27.8,0,0
2019,4,16,21,0,27.5,0,0
2019,4,16,22,0,27.2,0,0
2019,4,16,23,0,26.9,0,0
2019,4,17,0,0,26.6,0,0
2019,4,17,1,0,26.3,0,0
2019,4,17,2,0,26.2,0,0
2019,4,17,3,0,26,0,0
2019,4,17,4,0,25.9,0,0
2019,4,17,5,0,25.8,0,0
2019,4,17,6,0,26.2,1,0
2019,4,17,7,0,27.5,157,92
2019,4,17,8,0,28.8,390,269
2019,4,17,9,0,30.3,293,3
2019,4,17,10,0,31.4,537,74
2019,4,17,11,0,32,717,143
2019,4,17,12,0,32.1,894,331
2019,4,17,13,0,31.7,911,497
2019,4,17,14,0,31.1,762,324
2019,4,17,15,0,30.4,46,0
2019,4,17,16,0,29.7,11,0
2019,4,17,17,0,28.2,5,0
2019,4,17,18,0,27,14,10
2019,4,17,19,0,26.6,0,0
2019,4,17,20,0,26.3,0,0
2019,4,17,21,0,26,0,0
2019,4,17,22,0,25.8,0,0
2019,4,17,23,0,25.7,0,0
2019,4,18,0,0,25.6,0,0
2019,4,18,1,0,25.5,0,0
2019,4,18,2,0,25.4,0,0
2019,4,18,3,0,25.3,0,0
2019,4,18,4,0,25.2,0,0
2019,4,18,5,0,25.1,0,0
2019,4,18,6,0,25.7,3,0
2019,4,18,7,0,27.3,69,2
2019,4,18,8,0,28.7,367,207
2019,4,18,9,0,30.2,594,398
2019,4,18,10,0,31.3,571,171
2019,4,18,11,0,32.1,611,182
2019,4,18,12,0,32.7,795,346
2019,4,18,13,0,33,677,230
2019,4,18,14,0,32.7,596,204
2019,4,18,15,0,31.9,594,398
2019,4,18,16,0,31.1,446,544
2019,4,18,17,0,29.7,14,0
2019,4,18,18,0,28.1,15,19
2019,4,18,19,0,27.3,0,0
2019,4,18,20,0,26.9,0,0
2019,4,18,21,0,26.7,0,0
2019,4,18,22,0,26.5,0,0
2019,4,18,23,0,26.2,0,0
2019,4,19,0,0,26,0,0
2019,4,19,1,0,25.8,0,0
2019,4,19,2,0,25.6,0,0
2019,4,19,3,0,25.4,0,0
2019,4,19,4,0,25.3,0,0
2019,4,19,5,0,25.2,0,0
2019,4,19,6,0,26,6,3
2019,4,19,7,0,28.8,66,0
2019,4,19,8,0,30.8,316,65
2019,4,19,9,0,32.5,449,181
2019,4,19,10,0,33,724,417
2019,4,19,11,0,34.1,838,344
2019,4,19,12,0,34.4,928,487
2019,4,19,13,0,34.3,900,610
2019,4,19,14,0,33.8,499,105
2019,4,19,15,0,32.8,480,178
2019,4,19,16,0,31.6,136,3
2019,4,19,17,0,29.7,44,0
2019,4,19,18,0,28,14,0
2019,4,19,19,0,27.3,0,0
2019,4,19,20,0,26.8,0,0
2019,4,19,21,0,26.5,0,0
2019,4,19,22,0,26.2,0,0
2019,4,19,23,0,26,0,0
2019,4,20,0,0,25.8,0,0
2019,4,20,1,0,25.7,0,0
2019,4,20,2,0,25.6,0,0
2019,4,20,3,0,25.5,0,0
2019,4,20,4,0,25.5,0,0
2019,4,20,5,0,25.4,0,0
2019,4,20,6,0,25.7,4,0
2019,4,20,7,0,26.4,131,19
2019,4,20,8,0,27.4,249,43
2019,4,20,9,0,28.7,210,4
2019,4,20,10,0,29.9,270,4
2019,4,20,11,0,31.1,62,0
2019,4,20,12,0,32,53,0
2019,4,20,13,0,32.2,48,0
2019,4,20,14,0,32,39,0
2019,4,20,15,0,31.4,97,0
2019,4,20,16,0,30.4,154,4
2019,4,20,17,0,28.6,119,14
2019,4,20,18,0,27.2,13,7
2019,4,20,19,0,26.7,0,0
2019,4,20,20,0,26.3,0,0
2019,4,20,21,0,26,0,0
2019,4,20,22,0,25.9,0,0
2019,4,20,23,0,25.8,0,0
2019,4,21,0,0,25.7,0,0
2019,4,21,1,0,25.5,0,0
2019,4,21,2,0,25.4,0,0
2019,4,21,3,0,25.3,0,0
2019,4,21,4,0,25.3,0,0
2019,4,21,5,0,25.2,0,0
2019,4,21,6,0,25.6,6,1
2019,4,21,7,0,26.5,107,2
2019,4,21,8,0,28,222,10
2019,4,21,9,0,29.7,150,1
2019,4,21,10,0,31.2,608,214
2019,4,21,11,0,32,653,138
2019,4,21,12,0,32.2,975,737
2019,4,21,13,0,31.7,898,478
2019,4,21,14,0,30.8,825,666
2019,4,21,15,0,29.7,651,591
2019,4,21,16,0,28.7,435,475
2019,4,21,17,0,27.7,5,0
2019,4,21,18,0,26.9,8,0
2019,4,21,19,0,26.5,0,0
2019,4,21,20,0,26.3,0,0
2019,4,21,21,0,26.1,0,0
2019,4,21,22,0,26,0,0
2019,4,21,23,0,25.8,0,0
2019,4,22,0,0,25.7,0,0
2019,4,22,1,0,25.5,0,0
2019,4,22,2,0,25.4,0,0
2019,4,22,3,0,25.1,0,0
2019,4,22,4,0,25,0,0
2019,4,22,5,0,24.9,0,0
2019,4,22,6,0,25.4,4,0
2019,4,22,7,0,26.8,21,0
2019,4,22,8,0,28.4,190,16
2019,4,22,9,0,29.6,371,74
2019,4,22,10,0,30,229,2
2019,4,22,11,0,30.6,841,522
2019,4,22,12,0,31,919,587
2019,4,22,13,0,31,657,203
2019,4,22,14,0,30.8,233,2
2019,4,22,15,0,30.3,218,4
2019,4,22,16,0,30,33,0
2019,4,22,17,0,28.6,42,0
2019,4,22,18,0,27.1,15,17
2019,4,22,19,0,26.6,0,0
2019,4,22,20,0,26.2,0,0
2019,4,22,21,0,25.8,0,0
2019,4,22,22,0,25.6,0,0
2019,4,22,23,0,25.5,0,0
2019,4,23,0,0,25.3,0,0
2019,4,23,1,0,25.1,0,0
2019,4,23,2,0,24.9,0,0
2019,4,23,3,0,24.7,0,0
2019,4,23,4,0,24.6,0,0
2019,4,23,5,0,24.5,0,0
2019,4,23,6,0,25.2,10,12
2019,4,23,7,0,27,197,358
2019,4,23,8,0,29,436,567
2019,4,23,9,0,31,504,239
2019,4,23,10,0,32.6,468,88
2019,4,23,11,0,33.6,846,617
2019,4,23,12,0,34.1,808,460
2019,4,23,13,0,34,925,647
2019,4,23,14,0,33,717,456
2019,4,23,15,0,31.7,84,0
2019,4,23,16,0,30,42,0
2019,4,23,17,0,28.2,155,53
2019,4,23,18,0,26.8,16,0
2019,4,23,19,0,26.1,0,0
2019,4,23,20,0,25.7,0,0
2019,4,23,21,0,25.4,0,0
2019,4,23,22,0,25.1,0,0
2019,4,23,23,0,24.9,0,0
2019,4,24,0,0,24.7,0,0
2019,4,24,1,0,24.5,0,0
2019,4,24,2,0,24.3,0,0
2019,4,24,3,0,24,0,0
2019,4,24,4,0,23.8,0,0
2019,4,24,5,0,23.6,0,0
2019,4,24,6,0,24.5,14,28
2019,4,24,7,0,26.5,210,467
2019,4,24,8,0,28.9,457,685
2019,4,24,9,0,31.3,685,793
2019,4,24,10,0,33.6,858,820
